star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 80080066,330.63735283139,-32.13374592577,330.6372541896277,-32.13364116459016,80080066.0,6.612887104710588e+18,6.612887104710588e+18,108809.0,2MASS J22023296-3208016,7489-01456-1,,HD 209253,tic_near,-18.90135431669639,0.0309600196778774,23.632224929848164,0.0262104850262403,GaiaDR3,2023A&A...674A...1G,,,,,7.12,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.63,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.704,0.023,TIC,2019AJ....158..138S,5.444,0.036,TIC,2019AJ....158..138S,5.387,0.021,TIC,2019AJ....158..138S,6.137,0.006,6.504894256591797,0.0027699811651946,gaia_dr3,2023A&A...674A...1G,6.755522727966309,0.0029314900732017,6.087360858917236,0.0038723035780047,31.80376363400133,0.0295062027871608,GaiaDR3,2023A&A...674A...1G,31.40897560119629,0.0275287628173828,bj2021,2021AJ....161..147B,0,F6.5V,2006AJ....132..161G,1,6211.0,22.0,Pastel,2022A&A...663A...4S,4.36191928151908,0.0221069508457137,calculated_from_M_and_R,Calculated Value,4.36,0.05,Pastel,2022A&A...663A...4S,-0.09,0.04,Pastel,2022A&A...663A...4S,0.2602187764807118,0.0147767855110897,update_TIC,Calculated Value,1.16530329534797,0.0214747352160376,calc_from_L_and_Teff,Calculated Value,1.1395400762557983,0.0400090217590332,gaia_dr3_flame,2023A&A...674A...1G,0,2.896681070327759,0.6777361631393433,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 209253,6238,4.43,0.35,-4.36,19.8,16.1,6.6,10.4,244,Simbad,22 02 33.0,-32 08 01
TIC 420814525,330.79488733266,18.88431895793,330.79502626424147,18.88423938290383,420814525.0,1.7795467576690637e+18,1.7795467576690637e+18,108859.0,2MASS J22031077+1853036,1688-01821-1,,HD 209458,tic_near,29.76638948770287,0.0276505034416914,-17.976036440051033,0.0247455574572086,GaiaDR3,2023A&A...674A...1G,,,,,8.21,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.63,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.591,0.02,TIC,2019AJ....158..138S,6.366,0.038,TIC,2019AJ....158..138S,6.308,0.026,TIC,2019AJ....158..138S,7.127,0.006,7.52124547958374,0.0027756614145238,gaia_dr3,2023A&A...674A...1G,7.793283462524414,0.0028476966108997,7.080287933349609,0.0038440558206278,20.76938988528237,0.0265718102455139,GaiaDR3,2023A&A...674A...1G,48.07406234741211,0.059122085571289,bj2021,2021AJ....161..147B,0,F9V,2001AJ....121.2148G,1,6092.0,11.0,Pastel,2022A&A...663A...4S,4.334493599771964,0.0216093732208012,calculated_from_M_and_R,Calculated Value,4.43,0.02,Pastel,2022A&A...663A...4S,0.01,0.01,Pastel,2022A&A...663A...4S,0.2267586397352627,0.0139134289893427,update_TIC,Calculated Value,1.1654997249941947,0.0191380395069101,calc_from_L_and_Teff,Calculated Value,1.0701639652252195,0.0400028824806213,gaia_dr3_flame,2023A&A...674A...1G,0,5.3417792320251465,0.81658935546875,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 209458,HD 209458,6052,4.34,0.16,-4.97,6.1,3.3,5.0,-15.7,299,Simbad,22 03 10.8,+18 53 04
TIC 50227884,332.37444049752,-7.54865639455,332.3748236763796,-7.550658877487583,50227884.0,2.619706544757416e+18,2.619706544757416e+18,109378.0,2MASS J22092985-0732548,5803-01956-1,WDS J22095-0733A,HD 210277,tic_near,85.40735088989933,0.0291317179799079,-450.6172582438954,0.0225131753832101,GaiaDR3,2023A&A...674A...1G,,,,,8.85,0.0,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.57,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,7.36,0.3,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,5.275,0.024,TIC,2019AJ....158..138S,4.957,0.031,TIC,2019AJ....158..138S,4.799,0.02,TIC,2019AJ....158..138S,5.869,0.006,6.358985424041748,0.0027620966108507,gaia_dr3,2023A&A...674A...1G,6.727650165557861,0.0029132228075886,5.818857192993164,0.0039658615439905,46.851509694084825,0.028253436088562,GaiaDR3,2023A&A...674A...1G,21.326440811157227,0.0135679244995117,bj2021,2021AJ....161..147B,0,G8V,2003AJ....126.2048G,1,5544.0,12.0,Pastel,2022A&A...663A...4S,4.348892510272054,0.0547794235237494,calculated_from_M_and_R,Calculated Value,4.37,0.02,Pastel,2022A&A...663A...4S,0.21,0.01,Pastel,2022A&A...663A...4S,0.0014339467998223,0.009407545137916,update_TIC,Calculated Value,1.0857333424187758,0.0126639194197589,calc_from_L_and_Teff,Calculated Value,0.96,0.119,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,6.7,11.61,,,,1,HD 210277,HD 210277,5484,4.32,0.15,-5.07,2.5,0.1,2.6,-20.8,320,Simbad,22 09 29.9,-07 32 55
TIC 97402436,332.53658471679,-32.54840986277,332.53884519084073,-32.54834854643202,97402436.0,6.612242034982767e+18,6.612242034982767e+18,109422.0,2MASS J22100875-3232544,7492-01465-1,,* tau PsA,tic_near,428.8323874753169,0.0872775837779045,13.47523121061188,0.0747944489121437,GaiaDR3,2023A&A...674A...1G,,,,,5.4,,Simbad,,4.92,,Simbad,,,,,,,,,,3.93,0.302,TIC,2019AJ....158..138S,3.639,0.262,TIC,2019AJ....158..138S,3.704,0.292,TIC,2019AJ....158..138S,4.479,0.007,4.804226875305176,0.0028082220585071,gaia_dr3,2023A&A...674A...1G,5.05627965927124,0.0028356855643172,4.4120283126831055,0.0042311451026624,54.17726137421472,0.0940472781658172,GaiaDR3,2023A&A...674A...1G,18.44866180419922,0.0281333923339843,bj2021,2021AJ....161..147B,0,F6V,2006AJ....132..161G,1,6364.0,28.0,Pastel,2022A&A...663A...4S,4.228475631914719,0.0226279784377706,calculated_from_M_and_R,Calculated Value,4.2,0.04,Pastel,2022A&A...663A...4S,0.1,0.02,Pastel,2022A&A...663A...4S,0.470041010176321,0.0159585027507847,update_TIC,Calculated Value,1.413229869616521,0.0287895008165575,calc_from_L_and_Teff,Calculated Value,1.2326325178146362,0.0400316715240478,gaia_dr3_flame,2023A&A...674A...1G,0,3.3200554847717285,0.5340549945831299,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 210302,6272,4.13,0.16,-4.97,17.3,13.6,6.9,-21.3,301,Simbad,22 10 08.8,-32 32 54
TIC 415868365,335.78822642891,9.4610826043,335.7896036020637,9.461240470012982,415868365.0,2.723309333554728e+18,2.723309333554728e+18,110508.0,2MASS J22230918+0927399,1142-01105-1,,HD 212291,tic_near,305.7029663752174,0.0268426965922117,35.54171182674149,0.0277820136398077,GaiaDR3,2023A&A...674A...1G,,,,,8.6,,Simbad,,7.92,0.001,TIC mermil,2019AJ....158..138S,7.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.643,0.029,TIC,2019AJ....158..138S,6.357,0.031,TIC,2019AJ....158..138S,6.269,0.027,TIC,2019AJ....158..138S,7.269,0.006,7.738453388214111,0.0027691627351067,gaia_dr3,2023A&A...674A...1G,8.083832740783691,0.003039627874614,7.221036434173584,0.0038259953234141,30.35175924019691,0.0237125512212514,GaiaDR3,2023A&A...674A...1G,32.90594482421875,0.0296745300292968,bj2021,2021AJ....161..147B,0,G5,2007AJ....133.2524W,1,5637.0,23.0,Pastel,2022A&A...663A...4S,4.5556370038412455,0.0224445009146804,calculated_from_M_and_R,Calculated Value,4.22,0.34,Pastel,2022A&A...663A...4S,-0.16,0.03,Pastel,2022A&A...663A...4S,-0.1782115428463948,0.0104469129204113,update_TIC,Calculated Value,0.8539861036876968,0.0124122480090143,calc_from_L_and_Teff,Calculated Value,0.9560288190841676,0.0408511459827423,gaia_dr3_flame,2023A&A...674A...1G,0,2.220468759536743,1.376415193080902,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 212291,5598,4.55,0.22,-4.74,3.1,0.9,2.9,-5.4,312,Simbad,22 23 09.2,+09 27 40
TIC 200215494,337.77385106791,45.1450984435,337.77275003651914,45.14525188935778,200215494.0,1.9829468911641687e+18,1.9829468911641687e+18,111148.0,2MASS J22310575+4508423,3620-00428-1,WDS J22311+4509A,HD 213519,tic_near,-174.67223428084574,0.0156119829043746,34.3332661398169,0.0174940563738346,GaiaDR3,2023A&A...674A...1G,,,,,8.321,0.022,TIC tycho2b3,2019AJ....158..138S,7.68,0.03,TIC hipvmag,2019AJ....158..138S,7.3,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.47,0.018,TIC,2019AJ....158..138S,6.203,0.021,TIC,2019AJ....158..138S,6.14,0.018,TIC,2019AJ....158..138S,7.091,0.006,7.530468463897705,0.0027605468066068,gaia_dr3,2023A&A...674A...1G,7.841479778289795,0.0028222779597283,7.044013500213623,0.0038291465785748,24.41692215703959,0.0184072274714708,GaiaDR3,2023A&A...674A...1G,40.91887283325195,0.0294322967529296,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5855.0,34.0,Pastel,2022A&A...663A...4S,4.352544273786594,0.0239189225813488,calculated_from_M_and_R,Calculated Value,4.42,0.06,Pastel,2022A&A...663A...4S,0.0,0.03,Pastel,2022A&A...663A...4S,0.0877488256768248,0.0116390131982191,update_TIC,Calculated Value,1.0751603967080008,0.0190653158045946,calc_from_L_and_Teff,Calculated Value,0.9493430256843568,0.0400024354457854,gaia_dr3_flame,2023A&A...674A...1G,0,10.461698532104492,1.1693778038024902,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,62.4,6.429999999999999,1.9829471316823347e+18,62.375,5.5049,1,HD 213519,HD 213519,5840,4.43,0.15,-5.06,3.6,0.1,3.8,-31.9,243,Simbad,22 31 05.7,+45 08 42
TIC 67069964,342.69310676959,52.06143593896,342.6941460854769,52.062193028764376,67069964.0,1.9901199675910083e+18,1.9901199675910083e+18,112812.0,2MASS J22504632+5203410,3633-02066-1,,HD 216275,tic_near,143.87429950829258,0.0157433375716209,170.2233136455469,0.014439832419157,GaiaDR3,2023A&A...674A...1G,,,,,7.788,0.023,TIC tycho2b3,2019AJ....158..138S,7.218,0.023,TIC sirful,2019AJ....158..138S,6.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.106,0.018,TIC,2019AJ....158..138S,5.863,0.02,TIC,2019AJ....158..138S,5.794,0.02,TIC,2019AJ....158..138S,6.661,0.006,7.076345443725586,0.0027606524558894,gaia_dr3,2023A&A...674A...1G,7.365368843078613,0.0028439263268917,6.616633415222168,0.0038024599144937,30.987616149687767,0.0153387077152729,GaiaDR3,2023A&A...674A...1G,32.24517059326172,0.0189857482910156,bj2021,2021AJ....161..147B,0,G0,2007AJ....133.2524W,1,5936.0,27.0,Pastel,2022A&A...663A...4S,4.441551356625293,0.0225881680162336,calculated_from_M_and_R,Calculated Value,4.42,0.07,Pastel,2022A&A...663A...4S,-0.13,0.04,Pastel,2022A&A...663A...4S,0.0605369160731554,0.0128950259990788,update_TIC,Calculated Value,1.0137557215284327,0.0176509456237107,calc_from_L_and_Teff,Calculated Value,1.0359776020050049,0.0400232076644896,gaia_dr3_flame,2023A&A...674A...1G,0,3.70589280128479,0.9044344425201416,gaia_dr3_flame,2023A&A...674A...1G,,8.519547,16.732529,1.990119967586556e+18,8.02588,20.583418,1.990119967592512e+18,0,0,,,,,,,0,,HD 216275,5950,4.46,0.2,-4.78,4.6,1.2,4.4,14.6,244,Simbad,22 50 46.3,+52 03 41
TIC 60781630,342.85982697069,13.96998304632,342.86168702830145,13.970883502206364,60781630.0,2.7201325008647895e+18,2.7201325008647895e+18,112870.0,2MASS J22512632+1358115,1159-00548-1,WDS J22514+1358A,HD 216259,tic_near,406.2374213899225,0.033084787428379,202.49977271187345,0.0265557710081338,GaiaDR3,2023A&A...674A...1G,9.58,0.01,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,9.11,0.007,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,8.29,0.009,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,7.772,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.306,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.615,0.02,TIC,2019AJ....158..138S,6.182,0.017,TIC,2019AJ....158..138S,6.076,0.024,TIC,2019AJ....158..138S,7.46,0.006,8.030121803283691,0.0027634126496852,gaia_dr3,2023A&A...674A...1G,8.48377513885498,0.0028407791566774,7.403411865234375,0.0038621337750404,44.3103997241109,0.0289987679570913,GaiaDR3,2023A&A...674A...1G,22.54947662353516,0.0122365951538068,bj2021,2021AJ....161..147B,0,K2.5V,2010MNRAS.403.1949K,1,4918.0,23.0,Pastel,2022A&A...663A...4S,4.636939269424109,0.0563683566661835,calculated_from_M_and_R,Calculated Value,4.59,0.07,Pastel,2022A&A...663A...4S,-0.62,0.03,Pastel,2022A&A...663A...4S,-0.5739328472040647,0.0167640632016055,update_TIC,Calculated Value,0.7113923201420863,0.0152574859171219,calc_from_L_and_Teff,Calculated Value,0.8,0.098,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,201.5,2.3099999999999987,,,,0,,HD 216259,4879,4.59,0.18,-4.97,1.4,0.1,1.7,0.6,286,Simbad,22 51 26.4,+13 58 12
TIC 139298196,344.36658507146,20.76882840039,344.3675708158258,20.769104345387102,139298196.0,2.83520731910925e+18,2.83520731910925e+18,113357.0,2MASS J22572795+2046077,1717-02193-1,WDS J22575+2046A,*  51 Peg,tic_near,207.3276822587127,0.0883608907461166,61.16421533774069,0.074758157134056,GaiaDR3,2023A&A...674A...1G,6.39,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.16,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.46,0.05,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,4.97,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.655,0.296,TIC,2019AJ....158..138S,4.234,0.27,TIC,2019AJ....158..138S,3.911,0.021,TIC,2019AJ....158..138S,4.858,0.007,5.283212184906006,0.0028313853666059,gaia_dr3,2023A&A...674A...1G,5.617465496063232,0.0029455607321099,4.788872241973877,0.004103032479145,64.40477219179482,0.0770938917994499,GaiaDR3,2023A&A...674A...1G,15.514698028564451,0.0194125175476083,bj2021,2021AJ....161..147B,0,G2IV,1989ApJS...71..245K,1,5772.0,8.0,Pastel,2022A&A...663A...4S,4.273000441228407,0.0218125029893995,calculated_from_M_and_R,Calculated Value,4.31,0.02,Pastel,2022A&A...663A...4S,0.18,0.01,Pastel,2022A&A...663A...4S,0.1392972896333933,0.0114077043326756,update_TIC,Calculated Value,1.1739474175958011,0.0157578371477493,calc_from_L_and_Teff,Calculated Value,0.9423887729644777,0.0400028526782988,gaia_dr3_flame,2023A&A...674A...1G,0,12.13149642944336,1.1953654289245597,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,2.9,10.0,,,,1,51 Peg,HD 217014,5758,4.32,0.15,-5.06,4.1,2.0,3.4,-33.2,354,Simbad,22 57 28.0,+20 46 08
TIC 38271828,344.56475497584,-2.39538531015,344.564723417443,-2.395451074712165,38271828.0,2.6489140403573207e+18,2.6489140403573207e+18,113421.0,2MASS J22581556-0223432,5235-01468-1,WDS J22583-0224AB,HD 217107,tic_near,-6.818548565945457,0.0249058492481708,-15.039798850142764,0.0234947595745325,GaiaDR3,2023A&A...674A...1G,,,,,6.919,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.163,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,4.949,0.037,TIC,2019AJ....158..138S,4.765,0.076,TIC,2019AJ....158..138S,4.536,0.021,TIC,2019AJ....158..138S,5.499,0.006,5.9967427253723145,0.002777301664455,gaia_dr3,2023A&A...674A...1G,6.35553789138794,0.0030099151319917,5.46720027923584,0.004072515891746,49.78461949620747,0.0263200178742408,GaiaDR3,2023A&A...674A...1G,20.06954574584961,0.0087795257568359,bj2021,2021AJ....161..147B,0,G8IV/V,1999MSS...C05....0H,1,5621.0,14.0,Pastel,2022A&A...663A...4S,4.285373374982634,0.0551536621647094,calculated_from_M_and_R,Calculated Value,4.34,0.02,Pastel,2022A&A...663A...4S,0.35,0.01,Pastel,2022A&A...663A...4S,0.0978693794989187,0.0100078318801263,update_TIC,Calculated Value,1.18021237480394,0.0148147778529658,calc_from_L_and_Teff,Calculated Value,0.98,0.122,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,AB,0.3,,,,,1,HD 217107,HD 217107,5575,4.25,0.15,-5.09,3.2,1.4,2.8,-14.3,273,Simbad,22 58 15.5,-02 23 43
TIC 257428010,344.6244869869,9.82555853008,344.62498163791787,9.825552010500685,257428010.0,2.7149771313604383e+18,2.7149771313604383e+18,113438.0,2MASS J22582988+0949319,1153-00104-1,,HD 217165,tic_near,109.73805265289973,0.071194976568222,-1.6374317791784718,0.0336278267204761,GaiaDR3,2023A&A...674A...1G,8.36,0.01,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,8.25,0.007,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,7.66,0.009,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,,,,,,,,,6.572,0.023,TIC,2019AJ....158..138S,6.286,0.034,TIC,2019AJ....158..138S,6.185,0.024,TIC,2019AJ....158..138S,7.108,0.006,7.533168792724609,0.0027722388087998,gaia_dr3,2023A&A...674A...1G,7.826890468597412,0.0028661865326546,7.060977935791016,0.0038429589524933,22.70912831063473,0.0320054776966571,GaiaDR3,2023A&A...674A...1G,43.95920181274414,0.0530605316162109,bj2021,2021AJ....161..147B,0,G0,1993yCat.3135....0C,1,5915.0,27.0,Pastel,2022A&A...663A...4S,4.331589750393916,0.0231517999640366,calculated_from_M_and_R,Calculated Value,4.38,0.07,Pastel,2022A&A...663A...4S,0.03,0.04,Pastel,2022A&A...663A...4S,0.1473676490368529,0.0130006053889635,update_TIC,Calculated Value,1.128306191824106,0.0197814558306331,calc_from_L_and_Teff,Calculated Value,0.9962677359580994,0.0400044023990631,gaia_dr3_flame,2023A&A...674A...1G,0,8.4079008102417,1.0130834579467771,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 217165,5944,4.37,0.16,-4.99,4.8,1.9,4.3,12.8,305,Simbad,22 58 29.9,+09 49 32
TIC 455819325,347.70866032898,45.51227097566,347.7081098956796,45.51099625165,455819325.0,1.9351339064754847e+18,1.935133906477014e+18,114456.0,2MASS J23105007+4530440,3623-00850-1,WDS J23108+4531A,HD 218868,tic_near,-86.6457515227821,0.0170205067843198,-287.1195656181114,0.01796037517488,GaiaDR3,2023A&A...674A...1G,8.15,0.01,Simbad 1986A&AS...65..405O,1986A&AS...65..405O,7.75,0.007,Simbad 1986A&AS...65..405O,1986A&AS...65..405O,6.985,0.023,TIC sirful,2019AJ....158..138S,6.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.646,0.02,TIC,2019AJ....158..138S,5.346,0.021,TIC,2019AJ....158..138S,5.281,0.015,TIC,2019AJ....158..138S,6.314,0.006,6.804548740386963,0.0027585268098739,gaia_dr3,2023A&A...674A...1G,7.172109603881836,0.0028031809521312,6.269301414489746,0.0037972716979152,42.46404066124616,0.0227294620126485,GaiaDR3,2023A&A...674A...1G,23.534854888916016,0.0115823745727574,bj2021,2021AJ....161..147B,0,G8V,2003AJ....126.2048G,1,5524.0,18.0,Pastel,2022A&A...663A...4S,4.392647866910596,0.0232728421088074,calculated_from_M_and_R,Calculated Value,4.46,0.04,Pastel,2022A&A...663A...4S,0.22,0.02,Pastel,2022A&A...663A...4S,-0.0916050833339053,0.0105077597620695,update_TIC,Calculated Value,0.9825230853901986,0.0135010665212419,calc_from_L_and_Teff,Calculated Value,0.8694923520088196,0.040000021457672,gaia_dr3_flame,2023A&A...674A...1G,0,13.393420219421388,0.8139185905456543,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,42.5,5.359999999999999,1.9351222585241805e+18,50.4,7.6661,0,,HD 218868,5505,4.42,0.19,-4.89,3.5,2.2,2.6,-30.9,276,Simbad,23 10 50.1,+45 30 44
TIC 431698314,349.07565721501,30.67020554183,349.07751158187915,30.67060348486691,431698314.0,1.9095818059991268e+18,1.9095818059991268e+18,114886.0,2MASS J23161813+3040126,2752-00334-1,,HD 219538,tic_near,358.9281376070974,0.0181743502616882,89.45358006156331,0.0184384193271398,GaiaDR3,2023A&A...674A...1G,,,,,8.97,,Simbad,,8.087,0.005,TIC mermil,2019AJ....158..138S,7.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.469,0.027,TIC,2019AJ....158..138S,6.047,0.04,TIC,2019AJ....158..138S,5.961,0.026,TIC,2019AJ....158..138S,7.264,0.006,7.826883316040039,0.00276146950599,gaia_dr3,2023A&A...674A...1G,8.274757385253906,0.0028237988407474,7.213231086730957,0.0037904736769033,40.1542661325683,0.019970403984189,GaiaDR3,2023A&A...674A...1G,24.882156372070312,0.0118455886840838,bj2021,2021AJ....161..147B,0,K2V,2003AJ....126.2048G,1,5080.0,19.0,Pastel,2022A&A...663A...4S,4.570815653426367,0.0545515817280476,calculated_from_M_and_R,Calculated Value,4.5,0.05,Pastel,2022A&A...663A...4S,-0.02,0.04,Pastel,2022A&A...663A...4S,-0.4251795409590896,0.0104927177517776,update_TIC,Calculated Value,0.7912895854370726,0.011243165481601,calc_from_L_and_Teff,Calculated Value,0.85,0.104,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 219538,5062,4.52,0.23,-4.85,2.2,0.8,1.9,8.8,332,Simbad,23 16 18.2,+30 40 13
TIC 49644110,350.77039666368,-10.76424394613,350.7724431425794,-10.763086828148516,49644110.0,2.4368123031246454e+18,2.4368123031246454e+18,115445.0,2MASS J23230484-1045516,5825-00174-1,,HD 220339,tic_near,452.191600058604,0.0258050523698329,260.3111604249784,0.0262077059596776,GaiaDR3,2023A&A...674A...1G,9.272,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.695,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.796,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.288,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.834,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.201,0.024,TIC,2019AJ....158..138S,5.74,0.042,TIC,2019AJ....158..138S,5.591,0.017,TIC,2019AJ....158..138S,6.968,0.006,7.543477058410644,0.0027656255931586,gaia_dr3,2023A&A...674A...1G,8.003902435302734,0.0028772205975393,6.913093090057373,0.0038131360107011,52.164287919347096,0.0275126434862613,GaiaDR3,2023A&A...674A...1G,19.157028198242188,0.0098094940185546,bj2021,2021AJ....161..147B,0,K2V,1999MSS...C05....0H,1,5020.0,18.0,Pastel,2022A&A...663A...4S,4.618525991390243,0.0269822625193971,calculated_from_M_and_R,Calculated Value,4.5,0.04,Pastel,2022A&A...663A...4S,-0.33,0.02,Pastel,2022A&A...663A...4S,-0.5282010754026487,0.0140870821265644,update_TIC,Calculated Value,0.7196886818864103,0.0127623089767922,calc_from_L_and_Teff,Calculated Value,0.7847796082496643,0.0400326550006866,gaia_dr3_flame,2023A&A...674A...1G,0,8.275137901306152,2.099499702453614,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 220339,4953,4.56,0.23,-4.86,2.4,1.4,1.8,33.2,298,Simbad,23 23 04.9,-10 45 51
TIC 444314028,352.84253608586,59.16551845649,352.85213047066645,59.16602319741594,444314028.0,2.0112510305832364e+18,2.0112510305832364e+18,116085.0,2MASS J23312219+5909558,4011-00952-1,,HD 221354,tic_near,1106.4417016775722,0.0171080827713012,113.40231164035436,0.0180780366063117,GaiaDR3,2023A&A...674A...1G,,,,,7.57,,Simbad,,6.765,0.023,TIC sirful,2019AJ....158..138S,6.2,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.346,0.037,TIC,2019AJ....158..138S,4.975,0.084,TIC,2019AJ....158..138S,4.797,0.016,TIC,2019AJ....158..138S,5.999,0.006,6.5370378494262695,0.0027592030767367,gaia_dr3,2023A&A...674A...1G,6.952738761901856,0.0028441464199701,5.950510501861572,0.0038438507904973,59.36696629826816,0.0168802756816148,GaiaDR3,2023A&A...674A...1G,16.836471557617188,0.0054578781127929,bj2021,2021AJ....161..147B,0,K0V,2003AJ....126.2048G,1,5237.0,16.0,Pastel,2022A&A...663A...4S,4.477350603790275,0.0531731460945953,calculated_from_M_and_R,Calculated Value,4.36,0.06,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,-0.2588679639221119,0.0111240019190868,update_TIC,Calculated Value,0.9016822387718548,0.0127948472357313,calc_from_L_and_Teff,Calculated Value,0.89,0.106,TIC,2019AJ....158..138S,0,,,,,,8.876289,20.68461,2.011251412841172e+18,8.876289,20.68461,2.011251412841172e+18,0,0,,,,,,,0,,HD 221354,5221,4.47,0.16,-5.07,1.6,0.1,2.1,-26.2,297,Simbad,23 31 22.2,+59 09 56
